store_id,store_name,store_city,store_state,store_zip,store_open_date,store_closed_date
STORE-3071,Anycompany - store-3071,Houston,TX,69442,2005-01-03,9999-12-351
STORE-3008,Anycompany - store-3008,New York,TX,60702,2005-01-03,9999-12-352
STORE-2103,Anycompany - store-2103,Austin,CA,68404,2005-01-03,9999-12-353
STORE-3410,Anycompany - store-3410,Houston,CA,58137,2005-01-03,9999-12-354
STORE-6773,Anycompany - store-6773,Denver,CA,64019,2005-01-03,9999-12-355
STORE-7193,Anycompany - store-7193,Fort Worth,NY,93210,2005-01-03,9999-12-356
STORE-7315,Anycompany - store-7315,Columbus,WA,46833,2005-01-03,9999-12-357
STORE-7471,Anycompany - store-7471,Dallas,CO,98193,2005-01-03,9999-12-358
STORE-7183,Anycompany - store-7183,Washington,TX,25456,2005-01-03,9999-12-359
STORE-7667,Anycompany - store-7667,Seattle,CA,83328,2005-01-03,9999-12-360
STORE-1807,Anycompany - store-1807,Los Angeles,CA,36312,2005-01-03,9999-12-361
STORE-1040,Anycompany - store-1040,Fort Worth,IL,76507,2005-01-03,9999-12-362
STORE-8684,Anycompany - store-8684,Austin,CA,65375,2005-01-03,9999-12-363
STORE-3863,Anycompany - store-3863,Dallas,NC,99386,2005-01-03,9999-12-364
STORE-2833,Anycompany - store-2833,Columbus,IL,65115,2005-01-03,9999-12-365
STORE-7680,Anycompany - store-7680,Indianapolis,CA,74205,2005-01-03,9999-12-366
STORE-2420,Anycompany - store-2420,San Jose,TX,56527,2005-01-03,9999-12-367
STORE-8319,Anycompany - store-8319,Chicago,AZ,32792,2005-01-03,9999-12-368
STORE-2232,Anycompany - store-2232,Los Angeles,NC,65441,2005-01-03,9999-12-369
STORE-9492,Anycompany - store-9492,San Diego,TX,13685,2005-01-03,9999-12-370
STORE-3666,Anycompany - store-3666,Indianapolis,TX,62313,2005-01-03,9999-12-371
STORE-4803,Anycompany - store-4803,Charlotte,CA,51485,2005-01-03,9999-12-372
STORE-7261,Anycompany - store-7261,San Jose,PA,43845,2005-01-03,9999-12-373
STORE-8446,Anycompany - store-8446,Chicago,AZ,57101,2005-01-03,9999-12-374
STORE-8447,Anycompany - store-8447,Phoenix,FL,32408,2005-01-03,9999-12-375
STORE-3144,Anycompany - store-3144,Austin,NY,56777,2005-01-03,9999-12-376
STORE-2580,Anycompany - store-2580,New York,TX,51777,2005-01-03,9999-12-377
STORE-8478,Anycompany - store-8478,San Diego,TX,85498,2005-01-03,9999-12-378
STORE-3551,Anycompany - store-3551,San Diego,NY,55610,2005-01-03,9999-12-379
STORE-6248,Anycompany - store-6248,Los Angeles,WA,96187,2005-01-03,9999-12-380
STORE-4809,Anycompany - store-4809,Washington,AZ,38352,2005-01-03,9999-12-381
STORE-6478,Anycompany - store-6478,Los Angeles,TX,89770,2005-01-03,9999-12-382
STORE-7483,Anycompany - store-7483,Denver,CA,90712,2005-01-03,9999-12-383
STORE-9232,Anycompany - store-9232,Dallas,CO,83770,2005-01-03,9999-12-384
STORE-2751,Anycompany - store-2751,San Antonio,PA,41958,2005-01-03,9999-12-385
STORE-3623,Anycompany - store-3623,Austin,TX,40574,2005-01-03,9999-12-386
STORE-8929,Anycompany - store-8929,Phoenix,CA,82926,2005-01-03,9999-12-387
STORE-2063,Anycompany - store-2063,Charlotte,TX,25064,2005-01-03,9999-12-388
STORE-1131,Anycompany - store-1131,Phoenix,CA,45753,2005-01-03,9999-12-389
STORE-9614,Anycompany - store-9614,San Jose,DC,37681,2005-01-03,9999-12-390
STORE-6589,Anycompany - store-6589,Phoenix,DC,70815,2005-01-03,9999-12-391
STORE-8787,Anycompany - store-8787,San Diego,CA,43311,2005-01-03,9999-12-392
STORE-2084,Anycompany - store-2084,Houston,OH,89806,2005-01-03,9999-12-393
STORE-3797,Anycompany - store-3797,San Jose,TX,74695,2005-01-03,9999-12-394
STORE-2835,Anycompany - store-2835,Charlotte,TX,29625,2005-01-03,9999-12-395
STORE-4277,Anycompany - store-4277,Indianapolis,DC,27237,2005-01-03,9999-12-396
STORE-6513,Anycompany - store-6513,Los Angeles,CO,63071,2005-01-03,9999-12-397
STORE-3879,Anycompany - store-3879,Columbus,TX,17126,2005-01-03,9999-12-398
STORE-6542,Anycompany - store-6542,Indianapolis,CA,26941,2005-01-03,9999-12-399
STORE-4455,Anycompany - store-4455,Washington,IN,11649,2005-01-03,9999-12-400
STORE-4882,Anycompany - store-4882,Chicago,DC,97762,2005-01-03,9999-12-401
STORE-6073,Anycompany - store-6073,Austin,OH,88946,2005-01-03,9999-12-402
STORE-7391,Anycompany - store-7391,Indianapolis,AZ,29045,2005-01-03,9999-12-403
STORE-1722,Anycompany - store-1722,Los Angeles,OH,27867,2005-01-03,9999-12-404
STORE-1585,Anycompany - store-1585,Philadelphia,DC,34021,2005-01-03,9999-12-405
STORE-4048,Anycompany - store-4048,San Francisco,DC,24849,2005-01-03,9999-12-406
STORE-2589,Anycompany - store-2589,Columbus,IN,58624,2005-01-03,9999-12-407
STORE-2411,Anycompany - store-2411,Chicago,CA,19158,2005-01-03,9999-12-408
STORE-6665,Anycompany - store-6665,Philadelphia,WA,50066,2005-01-03,9999-12-409
STORE-3552,Anycompany - store-3552,Jacksonville,OH,77827,2005-01-03,9999-12-410
STORE-1913,Anycompany - store-1913,Indianapolis,WA,52635,2005-01-03,9999-12-411
STORE-5389,Anycompany - store-5389,New York,NY,67971,2005-01-03,9999-12-412
STORE-3553,Anycompany - store-3553,Phoenix,NY,78704,2005-01-03,9999-12-413
STORE-6636,Anycompany - store-6636,Jacksonville,DC,66812,2005-01-03,9999-12-414
STORE-7053,Anycompany - store-7053,Chicago,NC,22853,2005-01-03,9999-12-415
STORE-5821,Anycompany - store-5821,Dallas,TX,62477,2005-01-03,9999-12-416
STORE-7544,Anycompany - store-7544,Washington,TX,75704,2005-01-03,9999-12-417
STORE-8554,Anycompany - store-8554,San Diego,TX,16982,2005-01-03,9999-12-418
STORE-4602,Anycompany - store-4602,San Diego,TX,46040,2005-01-03,9999-12-419
STORE-1001,Anycompany - store-1001,Washington,PA,32593,2005-01-03,9999-12-420
STORE-1542,Anycompany - store-1542,Dallas,DC,37090,2005-01-03,9999-12-421
STORE-2813,Anycompany - store-2813,San Francisco,IL,42255,2005-01-03,9999-12-422
STORE-6323,Anycompany - store-6323,Houston,DC,81384,2005-01-03,9999-12-423
STORE-3978,Anycompany - store-3978,Fort Worth,FL,54812,2005-01-03,9999-12-424
STORE-3033,Anycompany - store-3033,Columbus,CA,60205,2005-01-03,9999-12-425
STORE-3054,Anycompany - store-3054,San Diego,CA,87138,2005-01-03,9999-12-426
STORE-8012,Anycompany - store-8012,Houston,WA,17742,2005-01-03,9999-12-427
STORE-8076,Anycompany - store-8076,San Diego,FL,85457,2005-01-03,9999-12-428
STORE-9859,Anycompany - store-9859,Phoenix,CA,39850,2005-01-03,9999-12-429
STORE-8193,Anycompany - store-8193,Dallas,IL,97379,2005-01-03,9999-12-430
STORE-7723,Anycompany - store-7723,Fort Worth,TX,52706,2005-01-03,9999-12-431
STORE-5244,Anycompany - store-5244,Indianapolis,FL,98132,2005-01-03,9999-12-432
STORE-2053,Anycompany - store-2053,San Francisco,DC,27074,2005-01-03,9999-12-433
STORE-2406,Anycompany - store-2406,Charlotte,NC,55940,2005-01-03,9999-12-434
STORE-7694,Anycompany - store-7694,San Antonio,NC,90472,2005-01-03,9999-12-435
STORE-7229,Anycompany - store-7229,San Diego,IN,68450,2005-01-03,9999-12-436
STORE-5413,Anycompany - store-5413,Dallas,CA,34350,2005-01-03,9999-12-437
STORE-7556,Anycompany - store-7556,Indianapolis,IN,83095,2005-01-03,9999-12-438
STORE-6919,Anycompany - store-6919,Jacksonville,TX,41532,2005-01-03,9999-12-439
STORE-3429,Anycompany - store-3429,Dallas,CA,17134,2005-01-03,9999-12-440
STORE-3888,Anycompany - store-3888,Phoenix,NY,73177,2005-01-03,9999-12-441
STORE-3472,Anycompany - store-3472,Austin,FL,80705,2005-01-03,9999-12-442
STORE-5021,Anycompany - store-5021,San Diego,TX,10258,2005-01-03,9999-12-443
STORE-7596,Anycompany - store-7596,San Jose,IN,46079,2005-01-03,9999-12-444
STORE-9465,Anycompany - store-9465,Austin,FL,61518,2005-01-03,9999-12-445
STORE-5731,Anycompany - store-5731,Dallas,TX,12033,2005-01-03,9999-12-446
STORE-9385,Anycompany - store-9385,Indianapolis,WA,23921,2005-01-03,9999-12-447
STORE-2543,Anycompany - store-2543,Washington,CA,78237,2005-01-03,9999-12-448
STORE-8679,Anycompany - store-8679,Austin,TX,46976,2005-01-03,9999-12-449
STORE-9521,Anycompany - store-9521,Charlotte,AZ,37644,2005-01-03,9999-12-450
STORE-9912,Anycompany - store-9912,Austin,WA,57370,2005-01-03,9999-12-451
STORE-1605,Anycompany - store-1605,Phoenix,CO,88397,2005-01-03,9999-12-452
STORE-7636,Anycompany - store-7636,San Jose,IL,74089,2005-01-03,9999-12-453
STORE-4527,Anycompany - store-4527,Jacksonville,CA,10367,2005-01-03,9999-12-454
STORE-3346,Anycompany - store-3346,Chicago,DC,73872,2005-01-03,9999-12-455
STORE-6523,Anycompany - store-6523,Fort Worth,CA,60462,2005-01-03,9999-12-456
STORE-7937,Anycompany - store-7937,Philadelphia,FL,68026,2005-01-03,9999-12-457
STORE-5229,Anycompany - store-5229,Philadelphia,TX,95446,2005-01-03,9999-12-458
STORE-5467,Anycompany - store-5467,Philadelphia,NY,27238,2005-01-03,9999-12-459
STORE-4311,Anycompany - store-4311,Houston,PA,16994,2005-01-03,9999-12-460
STORE-4158,Anycompany - store-4158,Chicago,TX,21300,2005-01-03,9999-12-461
STORE-3218,Anycompany - store-3218,Chicago,PA,66360,2005-01-03,9999-12-462
STORE-4209,Anycompany - store-4209,San Antonio,TX,87781,2005-01-03,9999-12-463
STORE-9141,Anycompany - store-9141,Columbus,TX,52234,2005-01-03,9999-12-464
STORE-2811,Anycompany - store-2811,San Jose,TX,25330,2005-01-03,9999-12-465
STORE-4344,Anycompany - store-4344,Houston,TX,56190,2005-01-03,9999-12-466
STORE-9644,Anycompany - store-9644,Columbus,NY,33668,2005-01-03,9999-12-467
STORE-5040,Anycompany - store-5040,Phoenix,IN,48478,2005-01-03,9999-12-468
STORE-2769,Anycompany - store-2769,Denver,DC,20064,2005-01-03,9999-12-469
STORE-2231,Anycompany - store-2231,San Antonio,WA,44893,2005-01-03,9999-12-470
STORE-4898,Anycompany - store-4898,New York,NC,80765,2005-01-03,9999-12-471
STORE-3792,Anycompany - store-3792,Chicago,FL,48734,2005-01-03,9999-12-472
STORE-8893,Anycompany - store-8893,Austin,TX,67746,2005-01-03,9999-12-473
STORE-5578,Anycompany - store-5578,Houston,IN,79970,2005-01-03,9999-12-474
STORE-9347,Anycompany - store-9347,Columbus,PA,20689,2005-01-03,9999-12-475
STORE-2500,Anycompany - store-2500,Chicago,CA,39961,2005-01-03,9999-12-476
STORE-5739,Anycompany - store-5739,San Jose,IL,12099,2005-01-03,9999-12-477
STORE-9006,Anycompany - store-9006,Chicago,CA,36768,2005-01-03,9999-12-478
STORE-4399,Anycompany - store-4399,Dallas,CA,97801,2005-01-03,9999-12-479
STORE-8577,Anycompany - store-8577,Los Angeles,TX,75783,2005-01-03,9999-12-480
STORE-2121,Anycompany - store-2121,Los Angeles,IN,17892,2005-01-03,9999-12-481
STORE-3674,Anycompany - store-3674,Indianapolis,TX,86515,2005-01-03,9999-12-482
STORE-3959,Anycompany - store-3959,Denver,CA,39957,2005-01-03,9999-12-483
STORE-1759,Anycompany - store-1759,Seattle,AZ,87354,2005-01-03,9999-12-484
STORE-4543,Anycompany - store-4543,San Jose,DC,10702,2005-01-03,9999-12-485
STORE-3425,Anycompany - store-3425,Denver,AZ,14387,2005-01-03,9999-12-486
STORE-5338,Anycompany - store-5338,Indianapolis,WA,10780,2005-01-03,9999-12-487
STORE-9627,Anycompany - store-9627,Houston,TX,30555,2005-01-03,9999-12-488
STORE-3213,Anycompany - store-3213,Austin,FL,60389,2005-01-03,9999-12-489
STORE-5089,Anycompany - store-5089,Fort Worth,TX,28312,2005-01-03,9999-12-490
STORE-5741,Anycompany - store-5741,Columbus,TX,11349,2005-01-03,9999-12-491
STORE-1139,Anycompany - store-1139,San Antonio,CO,97095,2005-01-03,9999-12-492
STORE-8642,Anycompany - store-8642,Houston,CA,54358,2005-01-03,9999-12-493
STORE-8571,Anycompany - store-8571,Philadelphia,NC,75147,2005-01-03,9999-12-494
STORE-3097,Anycompany - store-3097,Philadelphia,NY,73209,2005-01-03,9999-12-495
STORE-3965,Anycompany - store-3965,Dallas,CA,54679,2005-01-03,9999-12-496
STORE-2556,Anycompany - store-2556,San Diego,TX,41943,2005-01-03,9999-12-497
STORE-4089,Anycompany - store-4089,Washington,PA,20150,2005-01-03,9999-12-498
STORE-1451,Anycompany - store-1451,Houston,CA,88309,2005-01-03,9999-12-499
STORE-6354,Anycompany - store-6354,Philadelphia,FL,53584,2005-01-03,9999-12-500
STORE-6951,Anycompany - store-6951,Charlotte,WA,55123,2005-01-03,9999-12-501
STORE-6278,Anycompany - store-6278,Phoenix,AZ,64909,2005-01-03,9999-12-502
STORE-1592,Anycompany - store-1592,Phoenix,TX,64322,2005-01-03,9999-12-503
STORE-3954,Anycompany - store-3954,San Francisco,TX,82904,2005-01-03,9999-12-504
STORE-5923,Anycompany - store-5923,Fort Worth,TX,52131,2005-01-03,9999-12-505
STORE-3216,Anycompany - store-3216,Washington,CA,13570,2005-01-03,9999-12-506
STORE-4673,Anycompany - store-4673,Columbus,CA,24948,2005-01-03,9999-12-507
STORE-6107,Anycompany - store-6107,Washington,TX,48602,2005-01-03,9999-12-508
STORE-6601,Anycompany - store-6601,Indianapolis,AZ,46012,2005-01-03,9999-12-509
STORE-1939,Anycompany - store-1939,Indianapolis,WA,96883,2005-01-03,9999-12-510
STORE-9289,Anycompany - store-9289,Denver,IN,80419,2005-01-03,9999-12-511
STORE-6142,Anycompany - store-6142,San Diego,CA,81747,2005-01-03,9999-12-512
STORE-6382,Anycompany - store-6382,Jacksonville,FL,23454,2005-01-03,9999-12-513
STORE-4929,Anycompany - store-4929,Phoenix,CO,10675,2005-01-03,9999-12-514
STORE-4053,Anycompany - store-4053,New York,IN,28526,2005-01-03,9999-12-515
STORE-2460,Anycompany - store-2460,Seattle,TX,75818,2005-01-03,9999-12-516
STORE-3811,Anycompany - store-3811,Seattle,AZ,30003,2005-01-03,9999-12-517
STORE-4899,Anycompany - store-4899,Charlotte,AZ,41015,2005-01-03,9999-12-518
STORE-4926,Anycompany - store-4926,Denver,CA,59129,2005-01-03,9999-12-519
STORE-2631,Anycompany - store-2631,Washington,IN,13765,2005-01-03,9999-12-520
STORE-4241,Anycompany - store-4241,Indianapolis,DC,60261,2005-01-03,9999-12-521
STORE-9219,Anycompany - store-9219,Jacksonville,TX,55574,2005-01-03,9999-12-522
STORE-3168,Anycompany - store-3168,Jacksonville,TX,17809,2005-01-03,9999-12-523
STORE-2131,Anycompany - store-2131,San Antonio,FL,96199,2005-01-03,9999-12-524
STORE-5816,Anycompany - store-5816,Austin,PA,19775,2005-01-03,9999-12-525
STORE-1199,Anycompany - store-1199,San Jose,DC,65827,2005-01-03,9999-12-526
STORE-5090,Anycompany - store-5090,San Diego,NC,63157,2005-01-03,9999-12-527
STORE-9091,Anycompany - store-9091,Fort Worth,FL,22389,2005-01-03,9999-12-528
STORE-5115,Anycompany - store-5115,Jacksonville,CA,52898,2005-01-03,9999-12-529
STORE-2493,Anycompany - store-2493,Columbus,CA,73393,2005-01-03,9999-12-530
STORE-4095,Anycompany - store-4095,Columbus,TX,12807,2005-01-03,9999-12-531
STORE-3484,Anycompany - store-3484,Fort Worth,NY,93265,2005-01-03,9999-12-532
STORE-4505,Anycompany - store-4505,Charlotte,CA,98885,2005-01-03,9999-12-533
STORE-8676,Anycompany - store-8676,Fort Worth,CA,16957,2005-01-03,9999-12-534
STORE-7492,Anycompany - store-7492,Columbus,CA,30207,2005-01-03,9999-12-535
STORE-2031,Anycompany - store-2031,Los Angeles,NY,53398,2005-01-03,9999-12-536
STORE-9314,Anycompany - store-9314,Washington,AZ,77911,2005-01-03,9999-12-537
STORE-3176,Anycompany - store-3176,San Antonio,TX,36406,2005-01-03,9999-12-538
STORE-4822,Anycompany - store-4822,Washington,CA,33398,2005-01-03,9999-12-539
STORE-3417,Anycompany - store-3417,Philadelphia,DC,55662,2005-01-03,9999-12-540
STORE-9528,Anycompany - store-9528,Fort Worth,AZ,88786,2005-01-03,9999-12-541
STORE-1035,Anycompany - store-1035,Fort Worth,FL,84272,2005-01-03,9999-12-542
STORE-3295,Anycompany - store-3295,Seattle,CO,79792,2005-01-03,9999-12-543
STORE-1530,Anycompany - store-1530,Houston,OH,10701,2005-01-03,9999-12-544
STORE-7497,Anycompany - store-7497,Washington,TX,57866,2005-01-03,9999-12-545
STORE-8234,Anycompany - store-8234,Dallas,TX,21302,2005-01-03,9999-12-546
STORE-6751,Anycompany - store-6751,Washington,TX,52495,2005-01-03,9999-12-547
STORE-4022,Anycompany - store-4022,San Diego,DC,80156,2005-01-03,9999-12-548
STORE-6005,Anycompany - store-6005,Denver,IL,62815,2005-01-03,9999-12-549
STORE-7586,Anycompany - store-7586,Houston,WA,92196,2005-01-03,9999-12-550
STORE-2145,Anycompany - store-2145,San Jose,FL,77913,2005-01-03,9999-12-551
STORE-9876,Anycompany - store-9876,San Francisco,CA,32096,2005-01-03,9999-12-552
STORE-9198,Anycompany - store-9198,Los Angeles,CA,67122,2005-01-03,9999-12-553
STORE-9221,Anycompany - store-9221,San Antonio,IN,28587,2005-01-03,9999-12-554
STORE-9615,Anycompany - store-9615,Charlotte,CO,39542,2005-01-03,9999-12-555
STORE-5347,Anycompany - store-5347,San Jose,AZ,79474,2005-01-03,9999-12-556
STORE-5924,Anycompany - store-5924,Charlotte,TX,16483,2005-01-03,9999-12-557
STORE-6713,Anycompany - store-6713,Fort Worth,TX,83562,2005-01-03,9999-12-558
STORE-2617,Anycompany - store-2617,San Diego,DC,63091,2005-01-03,9999-12-559
STORE-3185,Anycompany - store-3185,Phoenix,CA,87423,2005-01-03,9999-12-560
STORE-2713,Anycompany - store-2713,Fort Worth,FL,87022,2005-01-03,9999-12-561
STORE-9587,Anycompany - store-9587,Houston,IL,96790,2005-01-03,9999-12-562
STORE-6727,Anycompany - store-6727,Philadelphia,CA,20315,2005-01-03,9999-12-563
STORE-8323,Anycompany - store-8323,Seattle,TX,69596,2005-01-03,9999-12-564
STORE-3437,Anycompany - store-3437,Chicago,DC,87365,2005-01-03,9999-12-565
STORE-4434,Anycompany - store-4434,Denver,TX,86447,2005-01-03,9999-12-566
STORE-1477,Anycompany - store-1477,San Jose,AZ,84224,2005-01-03,9999-12-567
STORE-1733,Anycompany - store-1733,Fort Worth,TX,56219,2005-01-03,9999-12-568
STORE-9276,Anycompany - store-9276,Jacksonville,CA,77822,2005-01-03,9999-12-569
STORE-8078,Anycompany - store-8078,Fort Worth,CA,46158,2005-01-03,9999-12-570
STORE-2544,Anycompany - store-2544,Chicago,TX,27110,2005-01-03,9999-12-571
STORE-9255,Anycompany - store-9255,San Antonio,CA,61488,2005-01-03,9999-12-572
STORE-1850,Anycompany - store-1850,Seattle,AZ,50755,2005-01-03,9999-12-573
STORE-2829,Anycompany - store-2829,New York,TX,55813,2005-01-03,9999-12-574
STORE-2748,Anycompany - store-2748,Denver,PA,35824,2005-01-03,9999-12-575
STORE-2204,Anycompany - store-2204,Seattle,AZ,27022,2005-01-03,9999-12-576
STORE-6307,Anycompany - store-6307,Dallas,WA,34295,2005-01-03,9999-12-577
STORE-7458,Anycompany - store-7458,Austin,AZ,42516,2005-01-03,9999-12-578
STORE-1916,Anycompany - store-1916,Dallas,OH,21752,2005-01-03,9999-12-579
STORE-3495,Anycompany - store-3495,Los Angeles,CA,13148,2005-01-03,9999-12-580
STORE-7592,Anycompany - store-7592,Austin,DC,67811,2005-01-03,9999-12-581
STORE-5680,Anycompany - store-5680,Charlotte,CA,62996,2005-01-03,9999-12-582
STORE-7819,Anycompany - store-7819,Indianapolis,DC,11392,2005-01-03,9999-12-583
STORE-5116,Anycompany - store-5116,Los Angeles,TX,94379,2005-01-03,9999-12-584
STORE-6913,Anycompany - store-6913,Los Angeles,TX,27788,2005-01-03,9999-12-585
STORE-4322,Anycompany - store-4322,Phoenix,NY,23299,2005-01-03,9999-12-586
STORE-3875,Anycompany - store-3875,San Francisco,CA,17753,2005-01-03,9999-12-587
STORE-1877,Anycompany - store-1877,Los Angeles,TX,35320,2005-01-03,9999-12-588
STORE-3332,Anycompany - store-3332,San Diego,TX,49095,2005-01-03,9999-12-589
STORE-5232,Anycompany - store-5232,Austin,DC,86164,2005-01-03,9999-12-590
STORE-2959,Anycompany - store-2959,Philadelphia,DC,88189,2005-01-03,9999-12-591
STORE-6125,Anycompany - store-6125,Indianapolis,IN,30694,2005-01-03,9999-12-592
STORE-2639,Anycompany - store-2639,Philadelphia,TX,89797,2005-01-03,9999-12-593
STORE-4150,Anycompany - store-4150,San Antonio,OH,52164,2005-01-03,9999-12-594
STORE-8512,Anycompany - store-8512,Chicago,CA,64579,2005-01-03,9999-12-595
STORE-3490,Anycompany - store-3490,Fort Worth,NC,32517,2005-01-03,9999-12-596
STORE-3312,Anycompany - store-3312,New York,CA,45419,2005-01-03,9999-12-597
STORE-4662,Anycompany - store-4662,Dallas,IL,20925,2005-01-03,9999-12-598
STORE-7075,Anycompany - store-7075,Charlotte,CA,65245,2005-01-03,9999-12-599
STORE-8785,Anycompany - store-8785,Washington,CO,56271,2005-01-03,9999-12-600
STORE-3282,Anycompany - store-3282,Houston,AZ,90857,2005-01-03,9999-12-601
STORE-3650,Anycompany - store-3650,Columbus,TX,85002,2005-01-03,9999-12-602
STORE-4695,Anycompany - store-4695,Washington,CO,95044,2005-01-03,9999-12-603
STORE-5509,Anycompany - store-5509,New York,TX,55177,2005-01-03,9999-12-604
STORE-4896,Anycompany - store-4896,Jacksonville,IL,50463,2005-01-03,9999-12-605
STORE-6593,Anycompany - store-6593,Fort Worth,TX,78630,2005-01-03,9999-12-606
STORE-1230,Anycompany - store-1230,San Francisco,TX,42293,2005-01-03,9999-12-607
STORE-6038,Anycompany - store-6038,Dallas,NC,55193,2005-01-03,9999-12-608
